feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,label
0.043129146099090576,0.3438245803117752,0.06788909435272217,0.3047734647989273,0.08732131123542786,0.24184931814670563,0.09915611147880554,0.19542668759822845,0.10512608289718628,0.14922557771205902,0.049117058515548706,0.16363756358623505,0.051133960485458374,0.08996142446994781,0.05260896682739258,0.040574267506599426,0.05548158288002014,0.0,0.03005516529083252,0.16811789572238922,0.05768519639968872,0.12737895548343658,0.08496814966201782,0.12597565352916718,0.10322338342666626,0.12828107178211212,0.012773573398590088,0.18514515459537506,0.050175100564956665,0.17353938519954681,0.05520030856132507,0.23006026446819305,0.04990553855895996,0.2622409909963608,0.0,0.21006785333156586,0.03308969736099243,0.20188124477863312,0.0385967493057251,0.24011178314685822,0.03230002522468567,0.2607678025960922,T(W)
0.0414508581161499,0.2785222828388214,0.06077437102794647,0.25104930996894836,0.07472215592861176,0.19871515035629272,0.08293820917606354,0.1589798629283905,0.08802615106105804,0.11905059218406677,0.04013924300670624,0.1368589699268341,0.04132083058357239,0.07568606734275818,0.04219497740268707,0.0347098708152771,0.0432756245136261,0.0,0.024940267205238342,0.14268338680267334,0.048223599791526794,0.1015271544456482,0.07105134427547455,0.09675866365432739,0.08533386886119843,0.09657764434814453,0.010790020227432251,0.15719851851463318,0.04060328006744385,0.1400294005870819,0.04620358347892761,0.18747767806053162,0.0413806289434433,0.21405646204948425,0.0,0.17626726627349854,0.02686677873134613,0.15964415669441223,0.03211168944835663,0.1924762725830078,0.02550441026687622,0.21140480041503906,T(W)
0.045484304428100586,0.3592161536216736,0.07123380899429321,0.3189210295677185,0.09119558334350586,0.2547597885131836,0.10348501801490784,0.20548635721206665,0.10883140563964844,0.15627309679985046,0.05238133668899536,0.17224812507629395,0.0541422963142395,0.09403908252716064,0.055630654096603394,0.042532891035079956,0.058436185121536255,0.0,0.03212609887123108,0.17655974626541138,0.05999836325645447,0.13456761837005615,0.08700066804885864,0.13462799787521362,0.1049746572971344,0.137856125831604,0.013781189918518066,0.19345378875732422,0.052146852016448975,0.1835818588733673,0.05730774998664856,0.24169504642486572,0.05217242240905762,0.275022029876709,0.0,0.2182922661304474,0.03393900394439697,0.21105355024337769,0.03949850797653198,0.25015246868133545,0.033118605613708496,0.2716386914253235,T(W)
0.04072362184524536,0.29308679699897766,0.06123635172843933,0.2666616141796112,0.07711955904960632,0.21154475212097168,0.08626863360404968,0.16953808069229126,0.09173622727394104,0.12775689363479614,0.041545793414115906,0.1439594328403473,0.04379548132419586,0.0805540680885315,0.045377105474472046,0.03654193878173828,0.046873003244400024,0.0,0.025488153100013733,0.1495349407196045,0.05042180418968201,0.10998916625976562,0.0738891065120697,0.10717824101448059,0.08831262588500977,0.10814505815505981,0.010926887392997742,0.16426405310630798,0.04180300235748291,0.15039095282554626,0.0469743013381958,0.19913995265960693,0.0421140193939209,0.22552672028541565,0.0,0.1839175820350647,0.027574598789215088,0.16963660717010498,0.0324176549911499,0.2037922441959381,0.02598842978477478,0.22279945015907288,T(W)
0.04124949872493744,0.32715776562690735,0.06420354545116425,0.2932675778865814,0.08323515951633453,0.2332419753074646,0.09524966776371002,0.19027838110923767,0.10266993939876556,0.1466611623764038,0.04730550944805145,0.15644016861915588,0.051074013113975525,0.08668798208236694,0.05335606634616852,0.03955158591270447,0.056450262665748596,0.0,0.02913154661655426,0.15992560982704163,0.05764798820018768,0.125136137008667,0.08366318047046661,0.12547606229782104,0.10030530393123627,0.12797871232032776,0.012608543038368225,0.1764715015888214,0.049075350165367126,0.1699967384338379,0.053228482604026794,0.22283288836479187,0.04684855043888092,0.25052154064178467,0.0,0.20029839873313904,0.03218849003314972,0.1950436234474182,0.03676219284534454,0.23119962215423584,0.029156595468521118,0.2486800253391266,T(W)
0.04197961091995239,0.3250873237848282,0.06493586301803589,0.2927810102701187,0.084046870470047,0.23389728367328644,0.09637528657913208,0.1911509782075882,0.10460135340690613,0.1479407697916031,0.04718965291976929,0.15617631375789642,0.0511188805103302,0.08754189312458038,0.0539168119430542,0.039665088057518005,0.057099610567092896,0.0,0.028826475143432617,0.15995298326015472,0.058958500623703,0.12298600375652313,0.08584043383598328,0.12464435398578644,0.10260200500488281,0.12876160442829132,0.012239649891853333,0.1761883646249771,0.049367308616638184,0.1685795933008194,0.053208887577056885,0.2221137434244156,0.04663798213005066,0.25053711235523224,0.0,0.20019419491291046,0.03253403306007385,0.19300617277622223,0.03745123744010925,0.22970031201839447,0.030149221420288086,0.24817927181720734,T(W)
0.041133180260658264,0.29736998677253723,0.06186543405056,0.2708735764026642,0.07804055511951447,0.21464216709136963,0.0875365287065506,0.17180615663528442,0.0934874564409256,0.12975221872329712,0.042548298835754395,0.14505523443222046,0.044831618666648865,0.0814235508441925,0.0463821142911911,0.036969155073165894,0.047859206795692444,0.0,0.02600674331188202,0.150475412607193,0.051087185740470886,0.11177459359169006,0.07485531270503998,0.11000463366508484,0.0894666463136673,0.11139780282974243,0.011136934161186218,0.16567125916481018,0.04238274693489075,0.15322327613830566,0.04787932336330414,0.20272675156593323,0.04317101836204529,0.22921743988990784,0.0,0.18634459376335144,0.027889534831047058,0.17294782400131226,0.032974109053611755,0.2077508270740509,0.0265694260597229,0.22676828503608704,T(W)
0.04935717582702637,0.36451810598373413,0.07415071129798889,0.3246031403541565,0.09470304846763611,0.25962957739830017,0.10766911506652832,0.20902562141418457,0.11057257652282715,0.15779894590377808,0.05525630712509155,0.17338746786117554,0.05725252628326416,0.0945720374584198,0.05822861194610596,0.04286623001098633,0.060206055641174316,0.0,0.03412166237831116,0.17797565460205078,0.06278154253959656,0.13195469975471497,0.08974748849868774,0.13439086079597473,0.10668328404426575,0.13833102583885193,0.014740243554115295,0.19552075862884521,0.05477979779243469,0.18509280681610107,0.05983361601829529,0.24522867798805237,0.053379327058792114,0.27732646465301514,0.0,0.22201070189476013,0.035489678382873535,0.21266669034957886,0.04185134172439575,0.253214955329895,0.034617215394973755,0.2744535207748413,T(W)
0.058113858103752136,0.4005434215068817,0.0842374712228775,0.3646831214427948,0.10500504076480865,0.2953568994998932,0.10975508391857147,0.2380705177783966,0.10637255012989044,0.18241453170776367,0.07087861001491547,0.19597002863883972,0.07525275647640228,0.10914722084999084,0.07581295073032379,0.0513896644115448,0.07641424238681793,0.0,0.04576431214809418,0.20227640867233276,0.06466017663478851,0.15676802396774292,0.08762960135936737,0.156570166349411,0.10240538418292999,0.15529486536979675,0.021763727068901062,0.2218465507030487,0.053587064146995544,0.21180689334869385,0.060047343373298645,0.28066369891166687,0.0546983927488327,0.3178772032260895,0.0,0.2500106394290924,0.029828771948814392,0.2379331886768341,0.037653371691703796,0.28804072737693787,0.03112487494945526,0.3156892955303192,T(W)
0.04305286705493927,0.3185196667909622,0.06458164751529694,0.28306813538074493,0.08218114078044891,0.22518552839756012,0.09427906572818756,0.18329234421253204,0.10072629153728485,0.14053787291049957,0.0455353707075119,0.15217305719852448,0.048480913043022156,0.0842054933309555,0.050561949610710144,0.038383886218070984,0.053676024079322815,0.0,0.028075695037841797,0.15620340406894684,0.05559451878070831,0.11892278492450714,0.08175738155841827,0.11732377111911774,0.09891138970851898,0.11989946663379669,0.012106791138648987,0.1721472591161728,0.04786162078380585,0.16272155940532684,0.05233477056026459,0.2141066938638687,0.046760186553001404,0.2427828162908554,0.0,0.19527648389339447,0.03165917098522186,0.1869681030511856,0.03700266778469086,0.2219686657190323,0.03045395016670227,0.24078179895877838,T(W)
0.0414997935295105,0.2901843786239624,0.06179387867450714,0.2625334858894348,0.07734830677509308,0.20745700597763062,0.08622331917285919,0.16535133123397827,0.0911739319562912,0.12325811386108398,0.04233171045780182,0.1426721215248108,0.04395058751106262,0.07901695370674133,0.045114755630493164,0.03587222099304199,0.04635410010814667,0.0,0.026289939880371094,0.14823633432388306,0.05001424252986908,0.10736066102981567,0.07344062626361847,0.10398972034454346,0.08802668750286102,0.1055053174495697,0.011426970362663269,0.16279885172843933,0.0416446328163147,0.14792785048484802,0.046939417719841,0.19771993160247803,0.042182743549346924,0.2253776490688324,0.0,0.18200254440307617,0.026880502700805664,0.16751402616500854,0.031790465116500854,0.20168757438659668,0.025385618209838867,0.22113314270973206,T(W)
0.05148741602897644,0.428362101316452,0.08488485217094421,0.36947306990623474,0.11055369675159454,0.29504287242889404,0.1258622258901596,0.24116221070289612,0.13168485462665558,0.18302062153816223,0.058300718665122986,0.19156399369239807,0.06870001554489136,0.10167768597602844,0.07765135169029236,0.047748416662216187,0.08631770312786102,0.0,0.034772515296936035,0.1967654824256897,0.07593299448490143,0.1539004147052765,0.11145208775997162,0.16327160596847534,0.13336895406246185,0.17324340343475342,0.014444932341575623,0.21681088209152222,0.0644783228635788,0.21161514520645142,0.0716305673122406,0.28193649649620056,0.06329168379306793,0.31891030073165894,0.0,0.24415650963783264,0.043922170996665955,0.23526263236999512,0.04929943382740021,0.2836158573627472,0.03788340091705322,0.30826419591903687,T(W)
0.047509074211120605,0.4144657701253891,0.08048860728740692,0.36207418143749237,0.10619477927684784,0.29112039506435394,0.12211616337299347,0.23986177146434784,0.1291234940290451,0.18303696811199188,0.05711038410663605,0.18557076156139374,0.06744876503944397,0.0992409735918045,0.07533597946166992,0.04588395357131958,0.08316884934902191,0.0,0.034005194902420044,0.19203640520572662,0.07364365458488464,0.15308667719364166,0.10731379687786102,0.16475693881511688,0.12813134491443634,0.17534931004047394,0.014170512557029724,0.2120356410741806,0.06212949752807617,0.2078290432691574,0.06782525777816772,0.2752561718225479,0.05959711968898773,0.30998070538043976,0.0,0.2389480024576187,0.042177170515060425,0.23304249346256256,0.04676879942417145,0.2790273576974869,0.035992249846458435,0.3015192300081253,T(W)
0.041014641523361206,0.28550493717193604,0.06115435063838959,0.257540762424469,0.07610218226909637,0.2045920491218567,0.08423580229282379,0.16467443108558655,0.08902572095394135,0.12436500191688538,0.041691794991493225,0.1406128704547882,0.04283416271209717,0.07747110724449158,0.04366786777973175,0.03557589650154114,0.044882774353027344,0.0,0.02603590488433838,0.14618882536888123,0.049201205372810364,0.10583853721618652,0.07192479074001312,0.10071724653244019,0.08644898235797882,0.09998226165771484,0.011402711272239685,0.1609705686569214,0.041169822216033936,0.1456495225429535,0.04644724726676941,0.19387438893318176,0.041695207357406616,0.22029906511306763,0.0,0.18018999695777893,0.026368767023086548,0.16521531343460083,0.031256601214408875,0.1987820267677307,0.024683192372322083,0.2173539400100708,T(W)
0.04254437983036041,0.3135228902101517,0.06426997482776642,0.28264565765857697,0.08185239136219025,0.22515486180782318,0.0932861715555191,0.18201203644275665,0.09851931035518646,0.1376018077135086,0.04419736564159393,0.1524031013250351,0.04746975004673004,0.08408792316913605,0.049845919013023376,0.0382581502199173,0.05228842794895172,0.0,0.02670195698738098,0.1582663208246231,0.05435137450695038,0.11839441955089569,0.07969869673252106,0.11728475987911224,0.09563113749027252,0.12018828094005585,0.011190861463546753,0.1748550981283188,0.04556863009929657,0.16314668953418732,0.05090127885341644,0.2146999090909958,0.0457998663187027,0.24189649522304535,0.0,0.19648928940296173,0.030107811093330383,0.1841207593679428,0.035062506794929504,0.2191176861524582,0.02830854058265686,0.23762162029743195,T(W)
0.056401729583740234,0.40651243925094604,0.08382487297058105,0.3707491159439087,0.10486692190170288,0.30123502016067505,0.11040586233139038,0.24458956718444824,0.10751691460609436,0.18926820158958435,0.0707835853099823,0.19867533445358276,0.07602787017822266,0.1098584532737732,0.07711413502693176,0.05173999071121216,0.07839640974998474,0.0,0.045857325196266174,0.204485684633255,0.06575390696525574,0.15861588716506958,0.08859670162200928,0.15845346450805664,0.10334175825119019,0.1585506796836853,0.021682098507881165,0.22445201873779297,0.054270535707473755,0.21343135833740234,0.06070739030838013,0.2837476134300232,0.05494612455368042,0.3230825662612915,0.0,0.2533392310142517,0.030667215585708618,0.24380940198898315,0.03820209205150604,0.29526013135910034,0.030980393290519714,0.3241462707519531,T(W)
0.059005945920944214,0.44476480782032013,0.09037628769874573,0.397304430603981,0.11331993341445923,0.3205149322748184,0.12117311358451843,0.25719021260738373,0.11603030562400818,0.19629384577274323,0.07744637131690979,0.2136981338262558,0.08503726124763489,0.11573533713817596,0.08774501085281372,0.055391594767570496,0.09038731455802917,0.0,0.050162628293037415,0.21899165213108063,0.07350224256515503,0.1700051873922348,0.09617206454277039,0.17231141030788422,0.11064836382865906,0.1753944605588913,0.023781463503837585,0.2383311539888382,0.05899354815483093,0.23362796008586884,0.06481406092643738,0.30908770859241486,0.058918461203575134,0.35308463871479034,0.0,0.2679227143526077,0.033243611454963684,0.25946788489818573,0.04076822102069855,0.3139737993478775,0.03309175372123718,0.34648503363132477,T(W)
0.07814206182956696,0.6093249693512917,0.12248469889163971,0.5420014634728432,0.15838555991649628,0.43262527137994766,0.18034414947032928,0.35120321065187454,0.188717320561409,0.26855096966028214,0.09180141985416412,0.28795281797647476,0.10486237704753876,0.15826229006052017,0.11340607702732086,0.0734286829829216,0.12272600829601288,0.0,0.05618123710155487,0.29451654106378555,0.10785047709941864,0.22850970178842545,0.15462301671504974,0.2270892634987831,0.1862459033727646,0.23199967294931412,0.0243404358625412,0.3265308514237404,0.0898846983909607,0.31651968508958817,0.09708012640476227,0.4186060205101967,0.0864592045545578,0.47496042400598526,0.0,0.3720412626862526,0.057103946805000305,0.36601508408784866,0.06520482897758484,0.43668750673532486,0.05197875201702118,0.4723889008164406,T(W)
0.07761329412460327,0.6191782429814339,0.12603148818016052,0.5515823438763618,0.16310906410217285,0.4387059882283211,0.18475782871246338,0.3554084077477455,0.1934487223625183,0.2710905447602272,0.09505876898765564,0.2923443391919136,0.10668148100376129,0.16006950289011002,0.11417227983474731,0.07376838475465775,0.12222734093666077,0.0,0.05829373002052307,0.3017943575978279,0.10911975800991058,0.2318647876381874,0.1553296148777008,0.23563633114099503,0.18536612391471863,0.2424440160393715,0.025563731789588928,0.33595866709947586,0.09041391313076019,0.3252718225121498,0.09889635443687439,0.4276922419667244,0.08794437348842621,0.48064351826906204,0.0,0.38237208873033524,0.05676969885826111,0.37447039037942886,0.06505189836025238,0.445729024708271,0.05044633150100708,0.47857392579317093,T(W)
0.05871748924255371,0.4569000005722046,0.09194323420524597,0.4053475856781006,0.11543861031532288,0.3277093172073364,0.12394410371780396,0.26251694560050964,0.12096479535102844,0.20065468549728394,0.07907947897911072,0.21529778838157654,0.08536407351493835,0.11782649159431458,0.08728897571563721,0.0564362108707428,0.0891864001750946,0.0,0.05088534951210022,0.22155213356018066,0.07541877031326294,0.17475420236587524,0.09690791368484497,0.18408259749412537,0.1095384955406189,0.19026145339012146,0.02411559224128723,0.24278563261032104,0.06004662811756134,0.24254685640335083,0.06625956296920776,0.3192560076713562,0.060415953397750854,0.3624265193939209,0.0,0.27380406856536865,0.03291879594326019,0.26919612288475037,0.04057018458843231,0.32497239112854004,0.03258231282234192,0.3567889928817749,T(W)
0.06148946285247803,0.4700549244880676,0.09518812596797943,0.41587328910827637,0.12106285989284515,0.33315736055374146,0.13339196145534515,0.26635241508483887,0.1319834440946579,0.20132994651794434,0.0775725394487381,0.22035035490989685,0.08525751531124115,0.1199105978012085,0.08823303878307343,0.0567653626203537,0.09210236370563507,0.0,0.04959109425544739,0.2264406383037567,0.07908882200717926,0.18093323707580566,0.10834379494190216,0.18163207173347473,0.12809257209300995,0.18269884586334229,0.02291490137577057,0.24971386790275574,0.06500278413295746,0.2430475652217865,0.07144953310489655,0.3213668465614319,0.06471766531467438,0.3658362627029419,0.0,0.28323233127593994,0.03854919970035553,0.2779412269592285,0.04655782878398895,0.3325233459472656,0.03813931345939636,0.36278820037841797,T(W)
0.06084620952606201,0.4611777067184448,0.09326472878456116,0.41074877977371216,0.11793643236160278,0.3301698565483093,0.12824177742004395,0.26528385281562805,0.1263641119003296,0.20303121209144592,0.07851845026016235,0.21740850806236267,0.08541521430015564,0.11949411034584045,0.08772900700569153,0.056826233863830566,0.09064209461212158,0.0,0.050427407026290894,0.223251610994339,0.0761823058128357,0.1770210564136505,0.10325849056243896,0.17722687125205994,0.12141939997673035,0.17640843987464905,0.023458749055862427,0.24558278918266296,0.06292200088500977,0.24016261100769043,0.06939885020256042,0.31830698251724243,0.06274464726448059,0.3612077832221985,0.0,0.2780270278453827,0.03676559031009674,0.27305275201797485,0.04461626708507538,0.32854902744293213,0.03604547679424286,0.3579655885696411,T(W)
0.05706307291984558,0.4291432350873947,0.08696642518043518,0.3828485459089279,0.10847043991088867,0.30917100608348846,0.11637240648269653,0.24873243272304535,0.11370515823364258,0.19068868458271027,0.0730472207069397,0.20578651130199432,0.07962337136268616,0.11210466921329498,0.08169904351234436,0.05327703058719635,0.08399900794029236,0.0,0.047469303011894226,0.21070469915866852,0.06950965523719788,0.16432131826877594,0.09198498725891113,0.1635989397764206,0.10697156190872192,0.16513268649578094,0.022550344467163086,0.22961188852787018,0.0573001503944397,0.22542066872119904,0.06302782893180847,0.29701845347881317,0.05738258361816406,0.33932314813137054,0.0,0.2587612718343735,0.032628923654556274,0.2518085092306137,0.03958955407142639,0.3041950911283493,0.03200864791870117,0.3355764001607895,T(W)
0.055485233664512634,0.43801599740982056,0.08679945766925812,0.3899478316307068,0.10932596027851105,0.3146488666534424,0.11703704297542572,0.2502932548522949,0.11293081939220428,0.18877804279327393,0.07526035606861115,0.20929041504859924,0.08171619474887848,0.11379110813140869,0.08391250669956207,0.054414212703704834,0.08615507185459137,0.0,0.04859863221645355,0.21413975954055786,0.07196258008480072,0.16627687215805054,0.09264887869358063,0.17182323336601257,0.1053924411535263,0.177433043718338,0.023026317358016968,0.23278331756591797,0.0578484982252121,0.23194196820259094,0.06286583840847015,0.30604326725006104,0.05680541694164276,0.3489537835121155,0.0,0.26120975613594055,0.03223468363285065,0.2567601799964905,0.03905749320983887,0.31082093715667725,0.03139922022819519,0.34289097785949707,T(W)
0.07656598091125488,0.5972396656870842,0.12212413549423218,0.5328290984034538,0.15661048889160156,0.4230882450938225,0.17519056797027588,0.3424367234110832,0.18152457475662231,0.2595399543642998,0.0903773307800293,0.2830748185515404,0.10031892359256744,0.15448885411024094,0.10581672191619873,0.07149682193994522,0.11158239841461182,0.0,0.05514678359031677,0.29380931705236435,0.10039836168289185,0.2254481241106987,0.14446860551834106,0.22470860928297043,0.17322102189064026,0.22624149173498154,0.024156883358955383,0.32841502875089645,0.08428084850311279,0.316741906106472,0.09354349970817566,0.4142894074320793,0.08282716572284698,0.4627959057688713,0.0,0.3740866705775261,0.05305205285549164,0.364328108727932,0.06144879758358002,0.4330260083079338,0.046672090888023376,0.463866762816906,T(W)
0.05790390074253082,0.42014768719673157,0.0864701122045517,0.3779936134815216,0.10785694420337677,0.3046700656414032,0.11477874219417572,0.24397018551826477,0.11172150075435638,0.18579813838005066,0.07246316969394684,0.20302295684814453,0.07883168756961823,0.1113552451133728,0.08016933500766754,0.05302533507347107,0.08149491250514984,0.0,0.04684242606163025,0.20885562896728516,0.06943647563457489,0.1629716455936432,0.09189958870410919,0.16637927293777466,0.10539604723453522,0.16785183548927307,0.02219337224960327,0.2293834388256073,0.05670861899852753,0.22145351767539978,0.06255866587162018,0.2943793833255768,0.05583535134792328,0.33427080512046814,0.0,0.2594049274921417,0.03202067315578461,0.2508988082408905,0.03931726515293121,0.3034673035144806,0.03092503547668457,0.3325866162776947,T(W)
